per,ncli,nd,mttr,nticket
4,8a03ded42f1eda57817ce11ce0811f14,104b892d43939f92fbec069fe08a0b2f,31.09,1
3,70f3043131a1bb1d83df06ec6e2ed0e0,0f576be2e31a017e1f5c6ea3286efcf5,1.99,1
4,cc2b4cd202dbb9208494f81ca5c2af4f,61ec95a21ce5b8443c0394f5f4e745d8,1.16,1
3,626094dc7efe8a19a1d51ffe1175c03e,d0a6ddeb45d076de971d948e09fb9f4b,1.57,1
2,dbe95293c618f6757fdf41ead18ca6f8,9d170bfa1f7cd2f89001153cdd1629c0,11.173333,3
2,da237bcb787b348842a9ea1fc1e439ac,f4bc22e107b29e05da2e8c25496d67bf,1.22,1
4,2613d011c6fe3ff855d2e0562d106803,714592166ce671cf26f4b86ef0ac97f9,10.6825,4
3,a8908836e1684885c4239d350a411b99,237812dc7a8a830e6b55dcf2d244164d,3.375,2
4,95a5bb9e49fa351da37480bd3349b9d0,daebe2a4edc13ba4242b78ab47eec6de,0.0,1
3,d6228d9a13294ab960e5fb6c0c9aa510,6055e00d5cef2009873d1e74937fc5d1,0.0,1
2,4a05d16ee3ab93a3266e783641be7291,91ac51905c76cd0978a7b81235d6e2b7,5.85,1
3,9323c3478c190d48455a5836be24db1c,2c6a85a1abd6da46d3a52333835770ec,1.0975,4
3,5754b8d3dad9445045fc68cdf030f690,3263e07864abb9443226427a4f97918a,0.26,1
5,85a858b8600e67a17a56bf9900093cea,bc1f99efc6c8655c208d12947ba764ca,2.87,1
5,9550d1ee6035c018edce04c8c54654aa,d6428782694a51d5532c587b592dc2e9,26.54,1
6,f1105a730bdcb76d6dac386f7aba2a8b,316e5b3c727f3b13e83f6f545de00628,12.11,1
3,5fef02d3f2066e8ddd332de2a779bedd,6995c93503efc97d778950c2f96b68fa,0.0,1
3,df2262c1fe2379a600bbea6e14305c9f,07840a0996fb1690bab452f05c85f63b,15.43,1
6,9cc726d6ee90607ee46b299ff4a8468c,122121df7be005a970bad8a3cf87d971,55.68,1
4,d8ee45ce00c6e8668f7d1b5ccaaaaeda,ab67ccf48ba9a843be6e8c648b43785f,1.475,2
6,98f52f2c44c52e5860406f7b6a6c1984,fe63e85f706ff1408a3651cf5739bd5e,2.25,1
5,7a72f44eff6903588eb3b3bf287d9685,2945f875dfa707e8647496a68d01a891,7.626667,3
5,3bb75792fadb36feb1ea6a7267f19266,8f9fcb08a726d941acf5b7d7ac6ea7ac,8.39,1
6,da2622d81e4c932bba819bf649e94357,f5ba54041a3d01c11bdc35b94ccac046,11.56,1
4,a89d689f2b014fa8faf4d1fc85f6d9f1,063fb74fb8f1fc01d171ba9709d434fc,0.26,1
7,6a44b92e3384413ac8d62d994feea884,9a0873af70f6ed0e04cb8bc58957aaf7,56.33,1
6,400a3f2976f45389c03c5756669371c3,6403b107b3f7d9cc8befb4c4d93ccec4,29.09,1
6,a330dc7b7a584ab508fda718f5c10022,c2d28ca7cc8c7315d765358b7fcef1da,50.68,1
5,992a7633c5fd1369e3a8492ae954c43d,a6c4c40b2cf8db31c4bce3c635444c29,11.7,1
7,14b777e81a806ca9164bfbe2546ab95b,7d131485591a70b13776435f58d09cb8,6.6,1
2,4a7bbfb5ba7503f96c7d138e392e5ce8,77d43e5beb831984f4e299731ff910bc,5.41,1
3,5ffd45d696cae9084ddabf9ba87a1069,036183811206eb6496c9df2309f13d42,1.08,1
7,d5298de4828ab3c0bee5c6d66d5e2bad,b1feac3cfa1a9308ccee002c8cae93d2,2.82,1
3,13dea4b8565321d53acc7d1d10eaf127,b34ee91ac7b301adb0a337bd554d3ccd,2.13,1
6,e87640a64c3369cded98a95884ad17c1,835839e5bc5726acd3860ee9ed383d84,1.34,1
6,eba7bcc8a8fa7e1fefea1d4ba69cc785,87790222a77d7bd8ff7c397d742d6d12,1.59,1
5,baa54e4c55039a7343dff8b84e0da919,45d350a3413ecf408e6930b466c68c0d,1.19,1
3,81148e826caca0a08465a02533d91904,70f82b00e9710f79f5a1977738cc7b0e,3.4,1
2,021f5354fd6b8ff1ed45f631c0bb6373,0967887f864621f03a03bdef8ecc3908,0.69,2
4,6c2f52d5cb7c2ad8e0dedf490d1d68cc,8434b7460037e6e902875de69d92c25a,1.085,2
7,2fc100178e141d58c342f81ce07c5790,8840c8a34790768ccf4fbcbf2f749704,0.96,1
3,a4b24a5a39770775c0372d0ec9cb5577,2e37c5fc192873e0f4ddaafa1360ccf8,2.0,1
6,739cd63886dcc6cffc86aa908be05a1c,66d0d567fda5abc4e1a418b10d7936b4,6.41,1
6,fe1fba7d2baf6ae74ea5051989b70497,9d8bfb49e73333a877577e2970cbe419,6.8,1
3,982b705ce08f6113f29edfcd2b209446,ecf325ce122bfb3e8f9f2bc628826921,0.695,2
6,35c30a86113b52f22fbe737a1ddfa7ed,5d54d85eb835695662f880b7701c2944,5.46,1
7,d55d94134577e8c479e0f34ed2784c98,34afd5524a508e1b7de04ef3c20ffb3d,17.81,1
7,7761ffdb522ece6b7476a1bbc7c8b550,d9a314ca86a7f467dc4343b2d63d09d6,14.62,1
6,f7b031078c579541b9492472364ca626,7bea218b89909f88afbdf55385b2aa0f,8.91,2
5,37c2d0a6864b103348b3d044decbad9c,b1c6dc7cc9e4be86d9a30f3f35dc3088,4.0,1
5,3a9d0f31560a97deebe98b8e30296d36,ff704c1935e3e836c1aef441d988fcad,1.77,1
4,d30b8dcd82aaa8df18e1179b459df6cb,6610d9c0a6d5c7e4ee0ccb7479696d67,0.39,1
4,12ad8901e03501cd6a2fd7cfa5655b12,cd73561693e6df76cdcafd73216da45e,0.02,1
3,119328fe9a6192150dc590f56e24d18d,c0dcf73edd13b21ef1628b2c029ee0b6,24.2,1
5,6cd1c5a60c169ec66062dcc1b0e2a747,2d0b8a5b61d536b0edb4af37eaf76724,39.1,1
5,bece17ed3c87390b45444304c54e61d9,83835a5773570f3350a0afaedaadcca7,4.85,1
6,b8921fff1f6f8b3b0f550e4a5361cce0,a143ff26515d004132b86d9e727ca4d6,1.25,1
6,1f11d772d0591d774111775f04cbf316,0a4e25ff40c412e1b64672bc5ef84ef5,1.7,1
6,72a17011c00cca1e8309123ce0ce47dd,7645a1dd82a45f50b57207fd27be848f,1.65,1
3,9ec447018d76c675920dc0ccc98cea63,3140453f55f83152088604549dad2dbf,11.55,1
3,bed8918d1873fe76fa9f5d357e72825c,6e59afc14c3b555bbc6d2e6878b91b5c,4.56,1
6,96276e618ef0fa98878a7f01e571cb2e,e9252ea384686abb6a34ee85cc7de99e,4.78,2
2,7b1d6aa7cef3696485c05053eb46bbdf,b57ef393e9c54cda325d7f2573694abd,13.72,1
3,471166f9c8c255164e111d2af56b6638,b85b77f45a76c659e6d6db1f4c811a2e,0.01,2
3,c40786b3146a9ce4e7d99cba15b18f79,5dc55aa4e63c8402593b7285a51a422f,0.0,1
7,b1d4a9e27b8b3e5d3604674210a4d7c1,c98159635c22ad921b440af28d8da94b,24.73,1
2,c108664ef8a7b876da14fe278c576062,9247b44b25ca3267331378acda9fa322,10.63,2
4,5a29d16a8a94da793253acf2ac088cfa,5f3f76c41ccce97f1e96d11a01c89473,3.28,1
6,fd3adb810c9bee2b98c4bc02aecc0b3d,4ae6a466bac6cccc7dcd05b29301b7aa,3.15,1
3,ba4ad6e0215991b5fc02830101779d6f,d5b07057070c4b01e4a9a7c94f612fa6,3.47,1
2,d3f256866d09e4aee30a3b05c3774def,5289f046e55ac6fb402328507bd7158b,0.0,1
2,65253dcffb9ce1e3cc65045009b76c15,43e54853b320d1176065ed5d85826343,20.49,1
5,e6150dfedc8efec63e0d02e48c2345d4,331b945163e4258c0539ac17c58eaa85,3.27,1
7,e24161749f4319aaea4eea426426f3ea,db052de29066bf8c4d9264b42212dc75,2.22,1
7,fb8e2ae203fbbd6b64d81f47f9726aea,64fc192ae8ff78725f5057c1a65cdb98,1.5,1
4,910ca88e379de5008dfc4bb25af3ad97,fdc24d3abdea1cf07b3e006bfa136dc8,0.0,1
3,b73e90ad1daf5511787514340a8afab3,26d5963f205e7f7526d5f04bcc1528cc,2.84,1
6,48bd3981847894d66d50de414d2a09bc,c595e0f2e7f580e6821521de6f02b7fd,4.72,1
2,92d638423e639a84eaaf3bc66b9da389,41af507250143c9193d769861d179b39,10.585,2
7,1b83dd16aef1febda6a387d9436c3709,cea1c0179f7b23c03e20607b42afc3c6,46.07,1
4,9f5fb4f2cead1d222b15cfa79a363598,df1e4ea2ce20cd5469aa1c2d1a899b3e,5.94,1
3,aca2f0c327d8d8cd10bfe40fc6310404,58240dd54de1e90db2a155db9ce0a808,14.02,1
4,c4ae5f4df3a988b70a9ee7751c5d3814,a9c7b39b82ca3c7378109cdf8cae9f03,4.02,1
3,0e3b4f83a206ee924f0f6494467bbae8,a348806ad32dedc66694f7f3a50fc8df,45.56,1
2,1c39cf9b9e6f49c5da60629d70c313dc,63f04d1e3aade0ce5ea6e9ac2f4ac4db,13.57,1
2,8d884a941e2ac97f9d2701c1dd59992a,01fe8d0b2693ae7fdf267d0a4c2a35f6,14.61,1
4,06f8475cb074f1830f2a94fa114317c4,1d550bc7edf53672447056a01aa1c13b,0.0,1
7,0a61c060c25aea4c4d1e43a49037e3cb,de495b0e4da38d7f74f6a92ab3e99d21,21.165,2
3,4a3e479358cd875a671d3eb74fcab349,df1081c5ada86fe8e18c9e1d84b065e1,4.36,1
2,7d0bcec2f5d4f5bd7988bb7ba28ff961,669b13497fe61548647ead7edea60f41,1.725,2
2,54d8b504642e0bdaea52899ca73fcbef,419c58929aa951e85e000c63e070abe7,1.78,1
4,93d4fccab51f8460267fecbd08819a15,2b73f56e025dd5912bb5313afcbf1a79,3.68,1
4,04c58d8aae561ddbe63811b928f49251,4d0c901865d05038ca1b25718eeec54c,8.195,2
2,ca69af1e84a1c09d1c5fbc88addd795e,4f194c14f76542e4c6e5ee7112431b9e,4.77,1
3,6baed4b70fd2f06bc77d77ba856ed14b,d17c3221b0ceae373f7ed21019999b29,44.9,1
5,50cb780d623d951766cb0b800a81cb03,9eebde3aee13e74e6ff0306f5862b823,7.14,1
6,5bb4f74c9260fdfd31f9b92a3a0ce89b,b9c990b7d0773ff2930a45af1404c4d3,14.6,1
6,e0c756e14b95a0325ea79d2b34fd80d6,33efaccf53e41a45dac68c26c3693a3e,2.15,1
6,ddc0fde29aef5a1ec404c0314af500bd,bf14fc43b7e5c91930fa96a11997e61d,19.92,1
3,ec4aae0207da8fdbbe2a59fa7515cf89,14f10c7b6074275c1da8cf63306a0423,3.24,1
3,3109331aa952ca0408c4f8a5a0de9b42,c5cdb0b79251a5ad3293a8e96f5d0db5,21.86,1
5,16154a20e081ea828c1cabcc726817be,5ed52a0a791278f8e59a84a409e1b226,3.28,1
4,ade4a2e6f26eb021d1452ba499411829,1c4f3652dd3bf63e4b36fb9748d1990f,8.6,1
3,a4d43d77ecd6be10a3d4d5fc49873ade,0037e5bff5e480127cd05238f2d68525,0.0,1
2,d8ce8403f5eb9a3b6749f07a08347636,a52de6a68e6778825cb13cf97fbece07,12.0,1
2,0e0099129a6bafc92eb45a19ba7d23b3,28259e5c3e756347de30f1f1ec3f15da,4.98,1
6,69bd46516d7bb9dc32cbd0811b998fa5,11ba06844af1b13640d6055764eec0ad,1.27,1
2,22432d2dbe6609c4ad9b25c78fb4b7b9,64ae4c9797a1604a3a77512a6fcd512a,0.0,1
2,54e66cc1c897e18eee3f893dcfb5c065,72589f801accb1ad110aaebdfcd28c4d,0.0,1
6,afc87b86b6335067e779ce5f1548a19a,79ec4b358a83f5055ed34477efa544bc,1.3,1
7,27734b1b6682474ac83086427cf1020d,190f7ce8ad5c802347c67196fb80b10d,18.375,2
7,5c37fc9486ed8551df12ded6fdb51d71,d3c6ffa616ef43dad9f1ef2e253f026c,2.97,1
3,cd8f6a89d18d5a19c25db38fbda4b529,4b1903570a79d099e7b809d3f64fd127,0.0,2
5,3cb3d6aff603d3d2daeb1032711726a8,d5793cf54d184b1455318c83439172f5,9.5,1
3,7247f971aced38c971a98b5c1859e714,ddd07a94ed539424c62317662b168678,0.0,1
5,7792ba99c0cbcc74e7ab66df7274722f,2b69ce0870eef4065f22adcdd67e3398,14.85,1
5,2bcbb8dd0fab31f510f0e54ee3e2e6ed,50901445b4dac0fb20ff2fd592f6a1f1,3.25,1
4,29eb79eede46b2881be31ac9455b3422,c7fe6452540ddd2d98f6909a6980c0b6,2.54,1
5,f3b7b8f9a1d913728eed5df36fb5ecd5,cf502fbb3618581977fe379332fb0f9b,9.98,1
3,183dfa0d0e2adb65d5ac6002c82d57fd,e899b5d9ce2ff2e424da459ae9338d6c,20.58,1
7,191fef132396b5fb6521577fb719a52f,a8630dfce62bfa363c01c1f3432e8365,2.1,1
4,2e251a4b74814b003020b0adde0ce1b0,0ec03627b459fa48d9e9cbbce53f3c39,0.01,2
4,03ef508675b53687cd39d5b9b7678f63,bd32c9b66e0a494595e5462121eee8f2,3.0,1
4,537c78d5e203202b3cc295d7ff46ecfe,fcb969acfa240d602b45860323eba494,15.21,3
5,cebd6f956b37b90031458ab4f07c2e59,01523d15d294409566a500ae49e01c32,0.48,1
6,9e7002f3c6ad0c20335ca5ec5a040b32,12f9d25c4ef502fb8431d5f70b7a6486,4.38,1
4,a6b9ee7554650b53918a7d2642bde0b7,cd832a1276d36376d668f6dbd08da6d7,7.12,1
3,a5e4dfc49efae7bb5f47f04debd59b3a,f091b85b90ea5f27e63d9a62c78ca4c7,1.65,1
4,b7b112e5f2099670bcf620c752351452,e128c74064cc270701f6ef1a4b3d5890,3.78,1
3,2fa84997717326c73ee0a816b35ec649,d45a6201cefd4d694bdbabdf8b696afe,1.07,1
5,87d82f863d7cf32e9548733851133b59,4ad1608c082e952350be069e356ac4a7,2.55,1
2,de6f0035080c9d21f56f43c20c15d2b0,121f0d903bad50a50557bf9110623489,2.39,1
3,d99d427914a44b0bfde28148649459ff,d428dfc3c9c503909ca5c8de60e1e79d,0.0,1
5,267d9c89b66648df4613669b75a0027b,8e59789f5a516047caa7614a41b8d756,1.06,1
4,80028c3c75720c5e534c3a64ee270842,c7483d1ff66d2dd14341a24fa0c33191,4.52,1
5,7436125f6a268a1af9e1c0a1b426c32c,757e6e9ee0a1c90df6f69b111b8f1130,0.93,1
2,b14af633411887579839890dd4d5168f,145edee0561db4bafbdcc480ee36c7ea,3.68,4
2,ba78d8fb26134897052554850c096870,70647f88b847abc1396fb8d11b37d535,15.9,1
5,ad9063b499c1e6ec3f33ffa42d23b59d,bceed01288dbf53aa878d46058090fda,2.21,1
4,cddbb680b9992607e775c33c680c4f54,620146728dd3a5ab95ebf7f8c89b34c8,0.0,1
3,03d89d88da95960a733a9b9e9e35ae14,30085059647067b1523ef5228cc43b8f,0.2,1
6,770c4ef61aead18d7208a38d580b8d5a,0821c4e9ce09c05d74602ec83f832245,1.12,1
7,d92abbfa8cc7b90ecfb5d06075313ff1,3da36ab2863feba582bd2c9ba6b5ba03,7.51,1
2,1ec7b06d8864e65a379665ca9fbcbbce,a05add5a43d5847d0f40587997e7e019,0.69,1
2,56a304040f644b1689a2753038b30671,d3cd7e85c2f95f760c9f6e163e36a5cb,88.14,1
7,90fe904da9d0cdddf6bca9345274a675,f043af8bc7aa70e05688356c223347f7,1.45,1
2,bd9cbe47927c3f8179bc4e2d6f0bacbc,7143dba47590ad3b1a54261c3f8978d4,0.13,1
3,f0c797f3d83cfc7d8a644ce0a150b273,a2b4b1edeed4531b46669b194508c7eb,10.35,1
2,f7a9394c80127ca5189cbceafdbc2bc1,7683cfb083f0ec8b7ec90556dd76c43f,1.02,1
6,9ca50633f44b6f319837a995749b300e,ccf014c77885e6005291bb41842bcdfc,3.73,1
6,16fdd18c2a59783babcf010cfbf9420c,ddd39b6b1ce8ed8a45c4ff734b7bbe50,1.37,1
4,e194ee79d8f57a32fd2d43abe71c3d77,72cd8241f74379e66f7639cb0c79e215,1.67,1
4,1e2492605305620838e4d4bdf711beb5,87b740539949a6a6f897e0205e7c2127,3.49,1
5,e4f292d18fb48100f3c5dbe85bc536c7,a80b1a50a5270fede3ed7b5e7aeef4f6,56.37,1
2,cc4992c89f707bf5965856dc8bed10c0,28c80ccdec4d0994f6b867d9dde289d4,2.675,2
3,23a5178e306da6629996b734d837dd75,d0db7caca965211b7ef5952b90f2ce61,0.0,1
3,15fa3a36bf75fdb15bf9122025fc49b4,966dab916729066f50fc5ba2cafc6cda,1.37,1
6,2c098c5c6f93fe1d6763333d01b03839,cb63d1bff90e9b974871f637cf3da30f,4.42,1
7,0a4a707affbdd9b4c96c79f89122df1b,d6b1b95d7d184dcd70592af2ee25f859,4.45,1
3,88b2351a5bcff90a55eded474a77ece1,591a1959daecf5c29d8ab679009968cd,0.0,2
5,b379a80eeb6946168f65c0cbe49c28e6,45c28528bcea9cdeb4edcfb4c5afafc9,50.055,2
4,8923df9d5745d8900d8f2788eec4bca3,2f2558bce9106423d442372788c07dda,1.78,1
2,f54b9e45bbbd3af79a441954b3177853,0a2eab445f348034983111de15d57f51,4.65,1
6,75833374d0aeadc8cfc36de40fe2dbff,76a96321e6c2441a9169f8ec99ac6ea8,4.07,1
4,2fe7792c077bcb932f404685e146fab9,5660ae4a07d19f064f1887e746d6f363,0.95,1
3,c46a2f9a8041124f1d9ec9325b43dbac,7fd9dfd35b1b6f55fc9b213624fc3079,3.34,1
2,dac1c993396750a48d042d1231177a57,b4a2f7bdc71aaee5fe9af5d4a8260a16,0.14,1
5,1655194ab3ce7db8d43a572fb0750973,dc918b89dfb9ad851dd25f10c52623a6,0.44,1
3,952d6b20915e8a11660c87d9f2790c1c,733ce022f2b745e1cc89220bb8f59047,5.02,1
3,e92d0dfa69d1c85ecad306caa751c3f0,1c489bd32384dc1bb02e8fb832d92df6,1.115,2
5,3e01c433849a822d5f56609a0d8835a3,d4096a3d79cfba2eacbef53018b4b965,4.155,2
2,a1aa9c50c12f59633b059358ab486e74,5aa90d3e2cee8f3543ddccb8bf049406,4.83,1
6,4fc956eda76c3709fd2e4036f115e422,056399aad9659967462584252e247289,5.31,1
3,1875889c134bca0a6c645b4f431d0651,78863c8b97681fe596ccace92d566aa3,16.8,1
2,927d671034c2d368910e158b3b96337b,4072ba973262816125211e9585a1b2a0,0.0,1
6,b1a04beed02ffd6aaa1c441679bc651b,50e18e62c9302eff822d8815a168e219,1.35,1
3,39c81446db89f7eb80c66bfde39fd16a,3ad3ac76d9735fae5a4ec980f08638f3,12.71,1
7,8d63d0bfa39eedf1575bc73fd71072e3,ece2cc0119eca72cd3134246a0cae68e,7.03,1
4,ef44f22622af42563188a63f078afcc3,1747df0fb289886100fde7ad0da9c373,16.375,2
6,71faed2ed166a37fab866b2af22d388f,70d0543631db9fbcbe4a0ec3ad93c8e6,3.02,1
7,6bee7a74972cabc30c1db7a8b41e974c,85afd808f5be87c4e29c871980778e18,38.32,1
6,ba51aa0101188f37cbd3af659f5be069,3f6b181713fb6a077ef60362993ee0aa,15.67,1
2,dccc5d8db664e94149c613c984f46466,407031618338d6c6ec6e79d9bbce4eb7,6.935,2
6,155fc53885e28b2d0e69b47f90b8b81a,14aa63676d31378bf0ac0146a134a86c,3.54,1
6,1d3219bb6f8935789b94afaedf0a41cf,3fefcbe3e5bdb7e5b9f5d63068dc8ca2,20.92,1
2,6a4f393403a3af03dd53aad4c5e82d9d,07cfe5214b73f434c99b166e05187882,14.34,1
4,7aabcb51d369aae98c6d86259c8dde93,4b31e88831fea91672a76c810e14cb19,7.785,2
7,ea9d925ce85c5597aa4448b6023b645e,27485a2de2f8b222a610765b51be7eb8,20.76,1
4,fb9b7ff6feb6168abd3559f38f832f0c,48f30392dd2cb406aac93944848e5328,0.0,2
3,4be7d05d183b4a39fdfdd028dc61ea21,47e8ad3ab299bc6d7214f46f7e735d14,88.42,1
3,22a0f03790400ab8c4036b0100655fed,06abc9080ee12b7e6f475bf45bb810ab,0.34,1
2,38b867ae57cef16b83ac7696d723bf2a,dd62ce954da97a6b1056ccf78d37df5a,0.69,2
2,bd3e4c501211cade1e87a25a80625f0e,3c0ffc48d554276d31505301b1bffe65,9.65,1
5,0f9265226e265ec2e2b1ebfebbc994c3,befe8984a8be3e98fa9adb7f2d3c9a91,2.05,1
2,c36b274dfde4dba9feb8271d84b4460d,6625a8a0f862bce7ba49a389e9f306c2,4.15,1
2,0965bdd4a815ef44d4e79cf409e37e24,d9e531036ecffc630183f3ffc29dd353,1.25,1
2,0b1e9c5083a091b772845e4d80db46b8,ce7bf411f449552a81c7018adc69ba98,0.0,1
5,7ac6fb2ad1dafe93224aaeca511a91b8,7cf094f8e0e74ae1f32f53b1b8a8dd63,21.245,2
5,4782704e93324436496e2c8190bc6bbe,98ea80c364bd237675b6c2144663fdf4,4.97,1
2,0abcce1e4f69736f48d51f547e376ed7,6a7abca07dadb772158122ee1f30355c,18.11,1
4,240e74f0d721765dacce245890026b15,7b6aec0772be54b4dfc8d3398f868b81,41.9,1
3,3e15a51004d3cd388a819de33f677f88,1395d06c1fc83b2be752890203ffafcf,1.32,1
4,d5e895fd59b991c8d8c29777dd0ae97a,5a4315facf7648b17455cba6f4160eb1,4.69,1
4,f76d4420248fffa9b817ba4e3c498937,b8555bf3103924645bc4ad1de966cf07,1.02,1
6,cd8a924bdd6cb28e616a9a45553385b7,a1a78035a092239f16fcf80695d8d1f6,2.72,1
2,7ca5c04220ecc5d7653f99bed8f6b8c5,69b308eea84649625e2ad3004fe9b582,3.23,1
5,24a0fb04c17b6233bd1d84eb02333fc0,68edd37a04938ff7c912680b143c2826,0.62,2
3,24a33576c1564031075b3d1eb1d3bd23,596d6f41c230e1125980a01185ae52a0,3.38,1
4,aefff580b5894d7bf880ee3feccf48ec,fb18512fe31fe5701f04fdc89cb9ee93,0.0,1
7,6d6664db8303c1afc8413cea645babd4,3f037b2c81e93a6ed485de77b36b65b2,16.28,1
3,dbc0f314294d0e3d5953479f3bc6e4ad,9957d31cae93337c2c3eb916e2ca2ec3,2.37,1
6,644a7ce7d9189a0882e6c90ce7e0a997,bfa33db0ff05e3e8cd6f13d401dbfa20,7.18,1
3,7688ddc6a0458e72caea168aa1157d9f,818017c5d2ab6baad2ca1b2fd21968c9,2.42,1
3,e2ffb9ede51587ad2dd717f3aeccb626,f6fcd8c7fbe89819d43939398f1bc272,2.12,1
3,ec62145d3774176effd4a929bd308f42,4996a47a17d54153bad8e1e2d27a6ae6,2.22,1
5,173f775eb44651045139f095c64bdcf9,a4bb99a21f06024bef56e74dde8122c8,1.72,1
3,d22e7bba0c791e139f2dc9f43ed551f7,494ca2fd83722ad1282f48f4f4929064,4.62,1
4,df42bd691628e3b83d49889f4eadf8e5,761ec673a0273d0800e23a786793a74a,2.87,1
6,046adf25c788d8959a308320da88c0d2,1c1bee88dede5a2fbfab244c211daf1c,23.39,2
2,a54cd7844c738e9561692c527c949a9f,6f3689140ac21962843a01c5a77181f8,8.356667,3
4,0a48e60e8e6433328d0bd21a095a4fb0,ee627625d26c18c6021b066423079ca5,19.16,1
5,03a13867e80fc7896d611e5b5849a76c,96a73a4c75d36ed5a6799819f7aed506,3.62,1
7,51382d646e9dc276f06414f3b07eccda,1eb1d51f2732b93878a56f76115b0a29,1.58,1
4,652813218655fb09aff669b6651b0957,212c39ade86f17907ca3279695b00d25,4.28,1
5,fe30ca1779bbd7df5a963a8bb129f4ea,b318007a8dedf180a596fa7332588d28,92.83,1
6,3cf9f9a2694d0ccb8e1416aa669bda36,16cdfe965c59918429576428890d9531,3.55,1
2,7e71785f3e8bc8d355b14bca62838ca7,d1145ae48b2b97f933b9dc29273baa0a,6.99,2
2,1938c68a220c8403196b17538039f375,6fe2bb2af9a76dfd0f1dc8bd8ff122e4,44.39,1
6,589a7e6acfc5482c39e766f0671970da,fd084b58f6bbed1d4dedb7433af94da3,3.75,2
6,1fabc0c9ba01d8b77acd284970d934a7,62832c134eb19e0fe9ebbaf73eda6a71,2.6,1
3,ad00dd6c62c1d00ca3de912ab810f6fe,6b25aec11964ea22fbd9e6c1c87c2442,0.11,2
3,971c8f19ce8693ba92c2ce24797cf47b,2b92dc35dd5d3572ab3a0df47883e8ef,14.48,1
5,f6bfc848df28a9877c533d33e247b338,a91e649e524990df50671d6ee5732f8f,3.36,1
3,dbeb4d98535eba870baa148fed53c641,3c4e9e561ddefef0a27ab594fc4ae7e1,16.39,1
5,4ce13abd806845ff5b8f67cb35cee9a5,ccbfda183aca6ec90e0ad00609e7e572,5.3,1
4,c3fe614abb57ec6bd982421a328e7d7b,7bd1eab3f9524970ac2562a0fa1a3e98,0.0,1
2,968c6662dc74f10d3a1a82e48b45822c,252aabff439f5644a00e6ee2e5b80f5c,18.12,1
3,c135c9ac12744f741eabacb59b5e5c08,0e221580863032f53bc3286a9f8dfaa2,2.12,3
4,8588bbea42c8c15651f2971239674f28,d251498bd539d881fbe886e58f563c50,0.835,2
5,a839a8595e7d97a343713434ff63d451,49fc78e147bf38a38a5897a03e8fcf6b,4.07,1
4,666c99b32bfbe297c66d36e01911c806,1894d952e9c8ebf6b9943eab9c9fe5ab,18.83,1
2,68a9e8fb98b488fb8ad664a55ab98d9a,c1a91e3048bd184040c3f7a7380503d1,16.5,1
7,43e7a210f4d2ae8d3dea29a672722617,85afacb85cb95cb40601a2e9be222099,16.27,1
6,f4878ddeff949facb07b8020012f574b,9dcaa93ee55e5a2f22a469351742ae6b,19.93,2
5,19730195b14cb4c0b3d92e2d6c5757d3,6d2832a6abbe76226cf9b477c9d3bb58,22.6,1
3,41c26bdd9c4084dc15de9de852d82989,389ef7965269b983d6765b6d53d174bb,15.54,3
6,f4e0bdf1173b770a507f90ad8d833cc0,18e30c562b81f32394330a1db0467512,2.46,1
6,dabac21365324c16dc582536dec8729e,c96d9aa8777da00a99f201683734f923,6.28,1
2,f68f6762b8d7941f9a365d925aa848c7,e4f6157b9104f44ff9191e9962220aa1,2.76,2
4,e1717f839a8f9bcf761d8a43e020834c,f74a955940f42f061bc276d2d4a5ae9b,1.38,1
5,2f214f2522fe2924c71fff37c59fa049,d0f6bb8fe4b0eef165a41d29780440e6,13.69,1
5,5db11d1245602be47df766525e9b3b70,4715453d9d7909899e8f1b39c81c6836,3.44,1
5,a8f4bbbdc3d2d3474a4ef1ddfc4ccf77,cfab784fcac958fcef37307043082db9,8.05,1
2,05785fb0843ef7c06aa76bd581aa2aea,b07cae476d433289f7f5d55026c2b0e4,0.25,2
5,f5e6271116cb5650b75266b15ad639ea,d50b31db7e272e857e0ec966aacc90bd,4.815,2
7,e2c9081c2886d30cb568b258d177286f,311abda83d299d42b584bb4024937e72,1.7,1
5,b149f05224c950d04df310f44d14d341,7da89ef6c89931f521fd318661b16902,1.28,1
4,6f74afc2342a109f6a81fe8155d138ad,22b53a1fbaea2dc423de16ed0fb1a5c9,2.07,1
6,522ee8d0f0761e7c06c2031a9b6b0dde,cdcde9fa7d26402be2d6c6218b7e26d2,4.37,1
2,6388f513f4ebc90510940a83d22bfff9,3183138e9cfc1d3dc4f916ae23c592ab,17.77,1
3,7abed878319395eae7e34758c8a5fb46,c5cd17013cbbce8c70667318d01f7a34,19.09,1
4,eade713f372d0973e745aea349e4e5dc,b8a31ad1197a5d70041eb39c903bce87,1.79,1
6,cae2ceb549ed32375ffb042953566cb4,94661fb32924b9c5c87a58701fd14f24,1.01,2
5,ad468dce2b5076239ddb42cd746a24e4,b5c54c668fb9d8771f526d42b8e81fa3,1.0,1
4,c1a99f9b7c811e94c639896211bc8f41,20ce50ab4833a71d17007d164cf016b8,6.135,2
3,cd01320b78d889cd06941601e61424f4,5276d84a445afbc259980724e3213671,17.99,2
7,db523a2cd1d004da6e6e53f99e3d92d2,0512cd76e1f25f2b48a74e202b2b0e2a,0.35,1
2,8ba008f9497d9eaa121416b722b975bc,bb728c2d200baa4a657c5c5f07b11040,94.29,1
